family,year,statute,regulation,total
36,2011,53005,22011,75016
36,2012,53005,21983,74988
36,2013,53387,21979,75366
36,2014,53387,21972,75359
36,2015,53454,21970,75424
36,2016,45263,21862,67125
36,2017,45654,26251,71905
36,2018,45363,26243,71606
36,2019,53934,26449,80383
37,1998,58018,14749,72767
37,1999,57823,14749,72572
37,2000,56146,14537,70683
37,2001,61045,14537,75582
37,2002,60042,14537,74579
37,2003,61721,14749,76470
37,2004,66221,14749,80970
37,2005,61438,14749,76187
37,2006,59267,896,60163
37,2007,64122,896,65018
37,2008,64122,896,65018
37,2009,64122,896,65018
37,2010,64044,896,64940
37,2011,59189,896,60085
37,2012,59189,896,60085
37,2013,59189,896,60085
37,2014,64044,896,64940
37,2015,59192,896,60088
37,2016,64047,896,64943
37,2017,58797,896,59693
37,2018,58797,896,59693
37,2019,58797,896,59693
38,1998,48180,11884,60064
38,1999,51259,8134,59393
38,2000,50122,8134,58256
38,2001,50588,9321,59909
38,2002,51160,9318,60478
38,2003,50223,9373,59596
38,2004,51306,9369,60675
38,2005,54154,9279,63433
38,2006,58484,12766,71250
38,2007,58543,12776,71319
38,2008,63437,14309,77746
38,2009,68134,14078,82212
38,2010,70754,16646,87400
38,2011,69238,16646,85884
38,2012,65373,15773,81146
38,2013,68790,15880,84670
38,2014,68703,15880,84583
38,2015,67512,17675,85187
38,2016,65990,15472,81462
38,2017,68842,24369,93211
38,2018,65038,24777,89815
38,2019,67972,25281,93253
39,1998,37259,23312,60571
39,1999,45790,24438,70228
39,2000,41717,19585,61302
39,2001,50305,20736,71041
39,2002,41852,19853,61705
39,2003,50367,20751,71118
39,2004,50496,21090,71586
39,2005,50482,21090,71572
39,2006,50412,21094,71506
39,2007,50367,21087,71454
39,2008,48200,20559,68759
39,2009,48202,20547,68749
39,2010,48202,20541,68743
39,2011,48202,20988,69190
39,2012,48153,20990,69143
39,2013,40447,20329,60776
39,2014,40447,20329,60776
39,2015,40463,20955,61418
39,2016,48196,21833,70029
39,2017,48203,21637,69840
39,2018,40470,21160,61630
39,2019,48203,23117,71320
40,1998,43120,24537,67657
40,1999,45060,24537,69597
40,2000,45269,24537,69806
40,2001,35105,24540,59645
40,2002,29925,23921,53846
40,2003,29994,23921,53915
40,2004,31740,23375,55115
40,2005,30154,25703,55857
40,2006,30063,25703,55766
40,2007,29422,25687,55109
40,2008,29422,25663,55085
40,2009,29398,26005,55403
40,2010,30944,26590,57534
40,2011,30977,26590,57567
40,2012,30990,26704,57694
40,2013,30990,26702,57692
40,2014,30990,26702,57692
40,2015,30986,26692,57678
40,2016,25826,26005,51831
40,2017,25150,26005,51155
40,2018,25150,26005,51155
40,2019,25133,26005,51138
41,1998,0,3427,3427
41,1999,0,3427,3427
41,2000,0,3427,3427
41,2001,0,3427,3427
41,2002,0,3427,3427
41,2003,0,3427,3427
41,2004,8153,10805,18958
41,2005,8153,10787,18940
41,2006,8096,12133,20229
41,2007,8096,23364,31460
41,2008,8014,27888,35902
41,2009,9861,27536,37397
41,2010,12244,24567,36811
41,2011,12244,26208,38452
41,2012,13049,26179,39228
41,2013,11959,26179,38138
41,2014,18362,32037,50399
41,2015,19292,46485,65777
41,2016,23545,45474,69019
41,2017,20781,42072,62853
41,2018,22969,40622,63591
41,2019,22510,46925,69435
42,1998,22695,43083,65778
42,1999,22663,44026,66689
42,2000,22670,46643,69313
42,2001,22439,41560,63999
42,2002,21651,41614,63265
43,1998,0,39607,39607
43,1999,0,39930,39930
43,2000,0,39930,39930
43,2001,0,39911,39911
43,2002,0,46595,46595
43,2003,0,47212,47212
43,2004,0,50071,50071
43,2005,0,50071,50071
43,2006,0,60469,60469
43,2007,0,63546,63546
43,2008,0,63546,63546
43,2009,0,53452,53452
43,2010,0,53452,53452
43,2011,0,53029,53029
43,2012,0,53029,53029
43,2013,0,54801,54801
43,2014,0,57550,57550
43,2015,0,57550,57550
43,2016,0,57547,57547
43,2017,0,58761,58761
44,2007,0,63366,63366
45,2010,17032,6979,24011
45,2011,23546,8792,32338
45,2012,20886,8790,29676
45,2013,22207,15168,37375
45,2014,24357,17626,41983
45,2015,22241,15310,37551
45,2016,22639,16642,39281
45,2017,26932,29224,56156
45,2018,29247,29457,58704
45,2019,31476,29864,61340
46,2018,44386,15357,59743
46,2019,45793,15357,61150
47,2004,12865,5677,18542
47,2005,12934,5677,18611
47,2006,12934,7008,19942
47,2007,18147,11878,30025
47,2008,18147,11878,30025
47,2009,18734,15608,34342
47,2010,18937,15608,34545
47,2011,23527,27764,51291
47,2012,23511,27749,51260
47,2013,23868,27525,51393
47,2014,23868,27525,51393
47,2015,23886,27527,51413
47,2016,23864,27504,51368
47,2017,24581,27747,52328
47,2018,24431,27747,52178
47,2019,18123,42741,60864
48,1998,25810,30568,56378
48,1999,26094,33201,59295
48,2000,24021,32251,56272
48,2001,24204,35234,59438
48,2002,24202,35229,59431
48,2003,24202,35229,59431
48,2004,24202,35229,59431
48,2005,24260,35229,59489
48,2006,23666,34597,58263
48,2007,23663,30904,54567
48,2008,23663,30904,54567
48,2009,25018,31302,56320
48,2010,25018,30931,55949
48,2011,25434,30835,56269
48,2012,25460,30835,56295
48,2013,25865,31795,57660
48,2014,25982,32258,58240
48,2015,26075,32231,58306
48,2016,26097,32057,58154
48,2017,26850,33154,60004
48,2018,27149,33154,60303
48,2019,27602,33182,60784
49,2008,38980,3562,42542
49,2009,48310,3545,51855
49,2010,43103,3569,46672
49,2011,44049,3569,47618
49,2012,44085,3569,47654
49,2013,44512,3569,48081
49,2014,44548,3699,48247
49,2015,44968,3744,48712
49,2016,47911,3744,51655
49,2017,48103,3744,51847
49,2018,48365,3744,52109
49,2019,54941,4378,59319
50,2004,11418,34454,45872
50,2005,11418,33202,44620
50,2006,11761,39105,50866
50,2007,11767,35315,47082
50,2008,14598,36077,50675
50,2009,14880,39528,54408
50,2010,14881,41691,56572
50,2011,14911,43615,58526
50,2012,14911,41752,56663
50,2013,14637,29807,44444
50,2014,14637,30563,45200
50,2015,14637,31644,46281
50,2016,8769,30744,39513
50,2017,8867,32501,41368
50,2018,8867,34243,43110
50,2019,8867,34190,43057
51,2013,31931,17518,49449
51,2014,31931,20153,52084
51,2015,32136,20152,52288
51,2016,32291,20185,52476
51,2017,33291,22176,55467
51,2018,33365,22176,55541
51,2019,33447,23027,56474
52,2019,0,52560,52560
53,1998,21022,1258,22280
53,1999,21022,298,21320
53,2000,21007,298,21305
53,2001,21008,1271,22279
53,2002,21930,314,22244
53,2003,24302,1305,25607
53,2004,34921,4935,39856
53,2005,34915,4935,39850
53,2006,35226,5088,40314
53,2007,63945,8014,71959
53,2008,65339,6857,72196
53,2009,53226,2628,55854
53,2010,53380,2628,56008
53,2011,53542,2628,56170
53,2012,53815,2628,56443
53,2013,58037,2884,60921
53,2014,59529,4377,63906
53,2015,60031,4383,64414
53,2016,68435,4013,72448
53,2017,69929,4592,74521
53,2018,71017,4592,75609
53,2019,70815,4986,75801
54,1998,10702,15972,26674
54,1999,10702,14710,25412
54,2000,10702,14750,25452
54,2001,10656,16476,27132
54,2002,10672,18411,29083
54,2003,10672,18411,29083
54,2004,10672,18510,29182
54,2005,10809,18510,29319
54,2006,11246,23046,34292
54,2007,11426,24113,35539
54,2008,11426,24807,36233
54,2009,12081,22216,34297
54,2010,12123,22216,34339
54,2011,12123,22216,34339
54,2012,12123,22216,34339
54,2013,14990,32022,47012
54,2014,14909,35928,50837
54,2015,14909,35926,50835
54,2016,14908,35238,50146
54,2017,17138,34090,51228
54,2018,17138,34090,51228
54,2019,17360,34090,51450
55,1998,33449,12490,45939
55,1999,33490,12550,46040
55,2000,34850,12624,47474
55,2001,34954,12550,47504
55,2002,34906,12550,47456
55,2003,36813,12834,49647
55,2004,36932,12834,49766
55,2005,37361,12834,50195
55,2006,36988,11565,48553
55,2007,36928,11281,48209
55,2008,36928,11281,48209
55,2009,37812,10777,48589
55,2010,39759,10777,50536
55,2011,39826,10830,50656
55,2012,39826,10826,50652
55,2013,39990,10826,50816
55,2014,39990,10925,50915
55,2015,40006,10925,50931
55,2016,39966,10520,50486
55,2017,39966,10520,50486
55,2018,39997,10520,50517
55,2019,39997,10520,50517
56,1998,49434,766,50200
56,1999,49494,766,50260
56,2000,49494,766,50260
56,2001,49344,0,49344
56,2002,49595,0,49595
56,2003,49595,0,49595
56,2004,49537,0,49537
56,2005,49604,0,49604
56,2006,49732,766,50498
56,2007,49666,148,49814
56,2008,39364,148,39512
56,2009,39364,148,39512
56,2010,39364,148,39512
56,2011,39364,148,39512
56,2012,39364,148,39512
56,2013,34616,148,34764
56,2014,32956,148,33104
56,2015,34622,148,34770
56,2016,32962,148,33110
56,2017,32962,148,33110
56,2018,32962,148,33110
56,2019,33086,148,33234
57,1998,44158,634,44792
57,1999,44479,634,45113
57,2000,44479,634,45113
57,2001,44482,634,45116
57,2002,44531,634,45165
57,2003,44310,634,44944
57,2004,44045,784,44829
57,2005,44041,784,44825
57,2006,46836,2889,49725
57,2007,30463,618,31081
57,2008,25548,618,26166
57,2009,25460,618,26078
57,2010,25456,618,26074
57,2011,25669,618,26287
57,2012,25669,618,26287
57,2013,25670,618,26288
57,2014,25670,618,26288
57,2015,25771,618,26389
57,2016,25678,502,26180
57,2017,25678,310,25988
57,2018,25678,310,25988
57,2019,25634,168,25802
58,1998,19082,21233,40315
58,1999,24164,24475,48639
58,2000,24164,25157,49321
58,2001,31301,28339,59640
58,2002,30739,26021,56760
58,2003,35533,29303,64836
58,2004,35892,33226,69118
58,2005,39590,33772,73362
58,2006,39548,33137,72685
58,2007,40405,33751,74156
58,2008,34412,33368,67780
58,2009,38470,32674,71144
58,2010,40974,36716,77690
58,2011,41096,36281,77377
58,2012,40049,40382,80431
58,2013,42249,38548,80797
58,2014,49832,39962,89794
58,2015,55767,40960,96727
58,2016,59188,48056,107244
58,2017,55964,45417,101381
58,2018,62842,44920,107762
58,2019,63119,44399,107518
59,1998,14389,25186,39575
59,1999,15340,25186,40526
59,2000,15340,25845,41185
59,2001,14700,26018,40718
59,2002,17119,27482,44601
59,2003,17201,26000,43201
59,2004,16750,27150,43900
59,2005,16749,27150,43899
59,2006,17926,27216,45142
59,2007,20050,29093,49143
59,2008,20029,29088,49117
59,2009,19152,29122,48274
59,2010,18201,29122,47323
59,2011,18617,29196,47813
59,2012,18617,29322,47939
59,2013,20643,29404,50047
59,2014,21393,28955,50348
59,2015,21321,28955,50276
59,2016,18132,28770,46902
59,2017,18132,28772,46904
59,2018,18204,28772,46976
59,2019,18204,29043,47247
60,1999,30940,1571,32511
60,2000,29851,1571,31422
60,2001,31167,1571,32738
60,2002,30963,2333,33296
60,2003,32369,2333,34702
60,2004,33736,2519,36255
60,2005,32508,2519,35027
60,2006,33813,2702,36515
60,2007,34627,2666,37293
60,2008,35988,2666,38654
60,2009,36024,2666,38690
60,2010,36105,2666,38771
60,2011,36388,2666,39054
60,2012,40061,2756,42817
60,2013,40406,2698,43104
60,2014,41082,2672,43754
60,2015,41160,2672,43832
60,2016,41651,2672,44323
60,2017,44468,2672,47140
60,2018,46314,2692,49006
60,2019,46314,2692,49006
61,2016,0,48790,48790
61,2017,0,48794,48794
62,1998,5840,0,5840
62,1999,5770,2514,8284
62,2000,5770,2505,8275
62,2001,5768,9191,14959
62,2002,6103,9191,15294
62,2003,8560,23957,32517
62,2004,11617,15482,27099
62,2005,11374,12050,23424
62,2006,11388,11738,23126
62,2007,11818,11236,23054
62,2008,11818,10326,22144
62,2009,18035,10722,28757
62,2010,18000,12251,30251
62,2011,19656,12370,32026
62,2012,20307,13130,33437
62,2013,20241,14444,34685
62,2014,22054,16495,38549
62,2015,22412,18793,41205
62,2016,22409,18982,41391
62,2017,26081,18079,44160
62,2018,25835,10143,35978
62,2019,29834,17808,47642
63,2007,41546,3796,45342
63,2008,36881,3217,40098
63,2009,36927,3049,39976
63,2010,44224,3049,47273
63,2011,34619,3049,37668
63,2012,35324,3513,38837
63,2013,36658,3513,40171
63,2014,38825,3513,42338
63,2015,39122,3548,42670
63,2016,34710,3029,37739
63,2017,38034,3128,41162
64,1998,9726,22829,32555
64,1999,9726,25889,35615
64,2000,9726,27056,36782
64,2001,9745,26410,36155
64,2002,11141,27825,38966
64,2003,11141,28317,39458
64,2004,15383,31377,46760
64,2005,0,29765,29765
64,2006,0,26731,26731
65,2019,40795,4153,44948
66,1998,13916,21417,35333
66,1999,13645,26385,40030
66,2000,13714,31209,44923
66,2001,12952,25957,38909
66,2002,13241,25893,39134
66,2003,13241,25834,39075
66,2004,14749,20226,34975
66,2005,14535,20192,34727
66,2006,12988,20192,33180
66,2007,13434,20134,33568
66,2008,14757,20134,34891
66,2009,15224,19555,34779
66,2010,14123,19555,33678
66,2011,14178,19555,33733
66,2012,14229,18316,32545
66,2013,14617,19603,34220
66,2014,14646,19603,34249
66,2015,14685,19603,34288
66,2016,14686,19603,34289
66,2017,14667,19603,34270
66,2018,14719,19603,34322
66,2019,14621,18316,32937
67,2014,18711,20707,39418
67,2015,18711,20707,39418
67,2016,21969,22129,44098
67,2017,22516,22129,44645
67,2018,22516,22129,44645
67,2019,22516,22129,44645
68,2017,24705,11976,36681
68,2018,25130,13930,39060
68,2019,27131,16954,44085
69,2007,20080,23091,43171
70,1998,24644,20460,45104
70,1999,24642,19728,44370
70,2000,24644,19728,44372
70,2001,24761,19889,44650
70,2002,24640,19889,44529
70,2003,25234,18633,43867
70,2004,25891,18633,44524
70,2005,25907,18706,44613
70,2006,21095,17214,38309
70,2007,24438,18671,43109
70,2008,21094,17179,38273
70,2009,24441,18671,43112
70,2010,24303,18671,42974
70,2011,24303,18671,42974
70,2012,24303,18671,42974
70,2013,22592,18679,41271
70,2014,22592,18679,41271
70,2015,24752,18679,43431
70,2016,24760,18562,43322
70,2017,28865,18567,47432
70,2018,28865,18567,47432
70,2019,28865,18567,47432
71,1998,27202,955,28157
71,1999,28567,955,29522
71,2000,30379,2090,32469
71,2001,30291,2090,32381
71,2002,30205,2163,32368
71,2003,30369,2222,32591
71,2004,30426,2222,32648
71,2005,30438,2250,32688
71,2006,29740,2250,31990
71,2007,27718,1319,29037
71,2008,27710,1319,29029
71,2009,26357,1319,27676
71,2010,26516,1319,27835
71,2011,26597,1321,27918
71,2012,26569,1282,27851
71,2013,26857,1282,28139
71,2014,27117,1282,28399
71,2015,27192,1282,28474
71,2016,28764,4922,33686
71,2017,35465,6637,42102
71,2018,35999,6878,42877
71,2019,35988,6852,42840
72,1998,5201,14954,20155
72,1999,5821,16348,22169
72,2000,6183,16251,22434
72,2001,6453,15970,22423
72,2002,6937,16763,23700
72,2003,20327,21191,41518
72,2004,23013,19741,42754
72,2005,18935,18038,36973
72,2006,18176,13024,31200
72,2007,18954,13040,31994
72,2008,18935,13042,31977
72,2009,19908,9619,29527
72,2010,19943,9674,29617
72,2011,19874,9775,29649
72,2012,20261,10306,30567
72,2013,21747,12209,33956
73,1998,36031,3816,39847
73,1999,35992,3909,39901
73,2000,35988,3907,39895
73,2001,35989,4005,39994
74,1998,27546,10122,37668
74,1999,28896,9820,38716
74,2000,28747,9820,38567
74,2001,28749,9804,38553
74,2002,28742,9805,38547
74,2003,27323,10013,37336
74,2004,28854,10013,38867
74,2005,28864,10026,38890
74,2006,28903,9424,38327
74,2007,28513,9429,37942
74,2008,27147,9429,36576
74,2009,17944,7324,25268
75,2004,35374,3294,38668
76,1998,36421,5313,41734
76,1999,36736,5285,42021
76,2000,21711,5285,26996
76,2001,21869,5447,27316
76,2002,21292,5285,26577
76,2003,21276,5392,26668
76,2004,21339,5392,26731
76,2005,21467,5392,26859
76,2006,20182,5308,25490
76,2007,20183,1981,22164
76,2008,20183,1981,22164
76,2009,20204,2143,22347
76,2010,20624,2143,22767
76,2011,20701,2143,22844
76,2012,20701,2143,22844
76,2013,20749,2143,22892
76,2014,20796,2143,22939
76,2015,20981,2143,23124
76,2016,21050,2143,23193
76,2017,15207,2143,17350
76,2018,15207,2143,17350
76,2019,15207,2143,17350
77,1998,35074,3170,38244
78,1998,10912,13677,24589
78,1999,10912,13677,24589
78,2000,10907,13677,24584
78,2001,10911,13677,24588
78,2002,11416,14014,25430
78,2003,15891,15586,31477
78,2004,15923,15624,31547
78,2005,19529,15624,35153
78,2006,20829,16265,37094
78,2007,20829,16265,37094
78,2008,20796,16930,37726
78,2009,20796,16930,37726
78,2010,20825,16930,37755
78,2011,20825,16930,37755
78,2012,20825,16930,37755
78,2013,20831,16930,37761
78,2014,20831,16930,37761
78,2015,20829,16923,37752
78,2016,20829,16923,37752
78,2017,20884,16923,37807
78,2018,20884,16923,37807
78,2019,21041,16823,37864
79,1998,29998,8710,38708
79,1999,30175,8022,38197
79,2000,29080,8022,37102
79,2001,32345,6542,38887
79,2002,30844,8651,39495
79,2003,31474,8997,40471
79,2004,32091,7588,39679
79,2005,31019,5968,36987
79,2006,34248,5968,40216
79,2007,31174,5968,37142
79,2008,30027,7124,37151
79,2009,30029,7124,37153
79,2010,30570,6727,37297
79,2011,33357,6974,40331
79,2012,33391,7017,40408
79,2013,30597,6770,37367
79,2014,30597,6770,37367
79,2015,30712,7621,38333
79,2016,30694,7622,38316
79,2017,30694,7622,38316
79,2018,28285,6369,34654
79,2019,28454,6381,34835
80,1998,35433,1424,36857
81,1998,23066,12671,35737
81,1999,23112,10589,33701
81,2000,24392,10589,34981
81,2001,23912,10574,34486
81,2002,27558,16040,43598
81,2003,28892,16042,44934
81,2004,28431,16069,44500
81,2005,7203,6640,13843
81,2006,7191,6640,13831
81,2007,7191,6640,13831
81,2008,7191,6640,13831
81,2009,4800,6640,11440
81,2010,4800,6640,11440
81,2011,4800,6640,11440
81,2012,4800,6640,11440
81,2013,4800,6640,11440
81,2014,4800,6640,11440
81,2015,4800,6640,11440
81,2016,4800,6640,11440
81,2017,4800,6640,11440
81,2018,4800,6640,11440
81,2019,4800,6640,11440
82,1998,33180,1585,34765
83,1998,23102,10899,34001
83,1999,19511,9991,29502
83,2000,18351,10266,28617
83,2001,18025,10062,28087
83,2002,18023,10062,28085
83,2003,17411,10121,27532
83,2004,19230,10121,29351
83,2005,13810,10132,23942
83,2006,13171,9843,23014
83,2007,12685,9700,22385
83,2008,12694,9700,22394
84,1998,25302,7828,33130
85,1998,9747,4400,14147
85,1999,9747,4400,14147
85,2000,9771,4436,14207
85,2001,9771,4436,14207
85,2002,9879,6317,16196
85,2003,9880,6317,16197
85,2004,9851,2772,12623
85,2005,10015,2772,12787
85,2006,10014,2772,12786
85,2007,10014,9503,19517
85,2008,11069,6723,17792
85,2009,14225,7725,21950
85,2010,14225,9058,23283
85,2011,17079,15945,33024
85,2012,17063,15945,33008
85,2013,8250,7301,15551
85,2014,8250,10689,18939
86,2004,29192,2923,32115
87,1998,7054,14474,21528
87,1999,7054,14380,21434
87,2000,7054,14380,21434
87,2001,7052,14380,21432
87,2002,5585,11631,17216
87,2003,5585,11631,17216
87,2004,5363,11112,16475
87,2005,5339,11129,16468
87,2006,5327,11129,16456
87,2007,11489,14606,26095
87,2008,11489,14606,26095
87,2009,11489,14526,26015
87,2010,11840,14524,26364
87,2011,11840,14524,26364
87,2012,11420,14129,25549
87,2013,11420,14129,25549
87,2014,11420,15200,26620
87,2015,12119,15200,27319
87,2016,14337,15971,30308
87,2017,14364,15971,30335
87,2018,14364,15971,30335
87,2019,15307,16636,31943
88,1998,13385,5959,19344
88,1999,13625,6793,20418
88,2000,13886,7636,21522
88,2001,13965,4400,18365
88,2002,14735,3558,18293
88,2003,14725,3023,17748
88,2004,14705,4027,18732
88,2005,10367,2232,12599
88,2006,10352,3235,13587
88,2007,10570,3112,13682
88,2008,10578,2062,12640
88,2009,19661,2392,22053
88,2010,19664,3261,22925
88,2011,19664,3256,22920
88,2012,19820,3514,23334
88,2013,22516,3521,26037
88,2014,22559,3968,26527
88,2015,22602,4300,26902
88,2016,25047,6580,31627
88,2017,24947,6965,31912
88,2018,24088,7456,31544
88,2019,23877,7731,31608
89,1998,23829,7384,31213
89,1999,23828,7033,30861
89,2000,23796,7033,30829
89,2001,23848,4565,28413
89,2002,24804,4566,29370
89,2003,26527,4566,31093
89,2004,27395,4211,31606
89,2005,27455,4211,31666
89,2006,27693,4066,31759
89,2007,28872,4026,32898
89,2008,6564,2502,9066
89,2009,6564,2502,9066
89,2010,6564,2522,9086
89,2011,6564,2522,9086
89,2012,5489,2523,8012
90,1998,15349,0,15349
90,1999,15350,0,15350
90,2000,17899,0,17899
90,2001,17321,0,17321
90,2002,28573,2084,30657
90,2003,28374,1493,29867
90,2004,28455,3066,31521
90,2005,27551,2644,30195
90,2006,27350,652,28002
90,2007,27495,652,28147
90,2008,27850,92,27942
90,2009,28108,705,28813
90,2010,28127,773,28900
90,2011,28164,773,28937
90,2012,28259,1056,29315
90,2013,28388,1428,29816
90,2014,28800,1428,30228
90,2015,28647,1428,30075
90,2016,28862,1394,30256
90,2017,28782,1394,30176
90,2018,29270,1394,30664
90,2019,29279,781,30060
91,2004,16503,14372,30875
92,2014,20048,10764,30812
93,1998,23077,14363,37440
93,1999,23041,14363,37404
93,2000,23041,14363,37404
93,2001,23045,14363,37408
93,2002,23007,11500,34507
93,2003,17915,10962,28877
93,2004,17915,10962,28877
93,2005,17863,10962,28825
93,2006,11811,670,12481
93,2007,11811,670,12481
93,2008,11811,670,12481
93,2009,11540,670,12210
93,2010,11540,670,12210
93,2011,11540,670,12210
93,2012,11540,670,12210
93,2013,11540,670,12210
93,2014,11540,670,12210
93,2015,11540,670,12210
93,2016,11540,670,12210
93,2017,11540,670,12210
93,2018,11540,670,12210
93,2019,11540,670,12210
94,2002,15711,14145,29856
95,2015,13582,15156,28738
95,2016,13924,15647,29571
95,2017,13924,15599,29523
95,2018,13924,15354,29278
95,2019,13917,15356,29273
96,2016,0,29332,29332
97,2002,17620,1613,19233
97,2003,17637,1613,19250
97,2004,17632,1613,19245
97,2005,24766,1613,26379
97,2006,26332,1613,27945
97,2007,26329,1613,27942
97,2008,26378,2911,29289
97,2009,9651,1795,11446
97,2010,9651,1613,11264
97,2011,9651,1613,11264
97,2012,9651,1613,11264
97,2013,8254,1613,9867
97,2014,8254,1636,9890
97,2015,8257,1636,9893
97,2016,8257,1636,9893
97,2017,8259,1636,9895
97,2018,8252,1636,9888
97,2019,8252,1636,9888
98,2019,29175,0,29175
99,2004,16440,11029,27469
100,2018,10882,16334,27216
100,2019,10882,16338,27220
101,1998,0,27090,27090
101,1999,0,27090,27090
102,1998,8368,14508,22876
102,1999,8368,14023,22391
102,2000,8368,14275,22643
102,2001,8368,16561,24929
102,2002,8367,16495,24862
102,2003,8377,15124,23501
102,2004,8377,15124,23501
102,2005,9324,17489,26813
102,2006,9324,17381,26705
102,2007,9324,17394,26718
102,2008,9254,17577,26831
102,2009,10317,17599,27916
102,2010,10317,17623,27940
102,2011,8399,17457,25856
102,2012,8399,15457,23856
102,2013,8399,15463,23862
102,2014,8400,15451,23851
102,2015,8403,15516,23919
102,2016,8403,15677,24080
102,2017,7577,16554,24131
102,2018,7577,16554,24131
102,2019,7577,12529,20106
103,1998,5091,0,5091
103,1999,5091,0,5091
103,2000,5091,0,5091
103,2001,5106,0,5106
103,2002,11046,661,11707
103,2003,11046,661,11707
103,2004,11046,661,11707
