family,year,statute,regulation,total
1104,2017,426,346,772
1104,2018,426,346,772
1104,2019,426,346,772
1105,2009,0,771,771
1105,2010,0,771,771
1105,2011,0,771,771
1105,2012,0,771,771
1106,1998,768,0,768
1106,1999,768,0,768
1106,2000,768,0,768
1106,2001,768,0,768
1106,2002,768,0,768
1106,2003,768,0,768
1106,2004,768,0,768
1106,2005,768,0,768
1107,2019,0,767,767
1108,2016,0,241,241
1108,2017,0,241,241
1108,2018,0,767,767
1109,1998,0,767,767
1109,1999,0,767,767
1109,2000,0,767,767
1109,2001,0,673,673
1109,2002,0,673,673
1109,2003,0,688,688
1109,2004,0,688,688
1109,2005,0,686,686
1109,2006,0,686,686
1109,2007,0,686,686
1109,2008,0,686,686
1110,1998,0,764,764
1110,1999,0,764,764
1110,2000,0,764,764
1110,2001,0,764,764
1110,2002,0,764,764
1110,2003,0,764,764
1110,2004,0,764,764
1110,2005,0,764,764
1110,2006,0,764,764
1110,2007,0,764,764
1110,2008,0,764,764
1110,2009,0,764,764
1110,2010,0,764,764
1110,2011,0,764,764
1110,2012,0,764,764
1110,2013,0,764,764
1110,2014,0,764,764
1110,2015,0,764,764
1110,2016,0,764,764
1110,2017,0,764,764
1110,2018,0,764,764
1110,2019,0,764,764
1111,2002,0,763,763
1111,2003,0,763,763
1111,2004,0,763,763
1111,2005,0,763,763
1111,2006,0,763,763
1111,2007,0,763,763
1111,2008,0,763,763
1111,2009,0,756,756
1111,2010,0,756,756
1111,2011,0,756,756
1112,1998,0,762,762
1113,1998,760,0,760
1113,1999,760,0,760
1113,2000,760,0,760
1113,2001,760,0,760
1113,2002,760,0,760
1113,2003,760,0,760
1113,2004,760,0,760
1114,2015,0,759,759
1115,1998,0,708,708
1115,1999,0,708,708
1115,2000,0,708,708
1115,2001,0,708,708
1115,2002,0,708,708
1115,2003,0,708,708
1115,2004,0,708,708
1115,2005,0,750,750
1115,2006,0,750,750
1115,2007,0,750,750
1115,2008,0,734,734
1115,2009,0,734,734
1115,2010,0,734,734
1115,2011,0,734,734
1115,2012,0,731,731
1115,2013,0,731,731
1115,2014,0,731,731
1115,2015,0,731,731
1115,2016,0,731,731
1115,2017,0,731,731
1115,2018,0,731,731
1115,2019,0,731,731
1116,1998,748,0,748
1116,1999,748,0,748
1116,2000,748,0,748
1116,2001,748,0,748
1116,2002,748,0,748
1116,2003,748,0,748
1116,2004,748,0,748
1116,2005,748,0,748
1116,2006,748,0,748
1116,2007,748,0,748
1116,2008,748,0,748
1116,2009,748,0,748
1116,2010,748,0,748
1116,2011,748,0,748
1116,2012,748,0,748
1116,2013,748,0,748
1116,2014,748,0,748
1116,2015,748,0,748
1116,2016,748,0,748
1116,2017,748,0,748
1116,2018,748,0,748
1116,2019,748,0,748
1117,1998,0,461,461
1117,1999,0,514,514
1117,2000,0,514,514
1117,2001,0,514,514
1117,2002,0,157,157
1117,2003,0,742,742
1117,2004,0,742,742
1117,2005,0,741,741
1117,2006,0,741,741
1117,2007,0,741,741
1118,1998,740,0,740
1118,1999,740,0,740
1118,2000,740,0,740
1118,2001,740,0,740
1118,2002,740,0,740
1118,2003,740,0,740
1118,2004,740,0,740
1118,2005,740,0,740
1118,2006,740,0,740
1118,2007,740,0,740
1118,2008,740,0,740
1118,2009,740,0,740
1118,2010,740,0,740
1118,2011,740,0,740
1118,2012,740,0,740
1118,2013,740,0,740
1118,2014,740,0,740
1118,2015,740,0,740
1118,2016,740,0,740
1118,2017,740,0,740
1118,2018,740,0,740
1118,2019,740,0,740
1119,1998,739,0,739
1119,1999,739,0,739
1119,2000,739,0,739
1119,2001,739,0,739
1119,2002,739,0,739
1119,2003,739,0,739
1119,2004,739,0,739
1119,2005,739,0,739
1119,2006,739,0,739
1119,2007,739,0,739
1119,2008,739,0,739
1119,2009,739,0,739
1119,2010,739,0,739
1119,2011,739,0,739
1119,2012,739,0,739
1119,2013,739,0,739
1119,2014,739,0,739
1119,2015,739,0,739
1119,2016,739,0,739
1119,2017,739,0,739
1119,2018,739,0,739
1119,2019,739,0,739
1120,1998,737,0,737
1120,1999,737,0,737
1120,2000,737,0,737
1120,2001,737,0,737
1120,2002,737,0,737
1120,2003,737,0,737
1120,2004,737,0,737
1120,2005,737,0,737
1121,2004,733,0,733
1122,1998,731,0,731
1122,1999,731,0,731
1122,2000,731,0,731
1122,2001,731,0,731
1122,2002,731,0,731
1122,2003,731,0,731
1122,2004,731,0,731
1122,2005,731,0,731
1123,1998,694,0,694
1123,1999,694,0,694
1123,2000,694,0,694
1123,2001,729,0,729
1123,2002,729,0,729
1123,2003,729,0,729
1123,2004,729,0,729
1123,2005,729,0,729
1123,2006,729,0,729
1123,2007,729,0,729
1123,2008,729,0,729
1123,2009,729,0,729
1123,2010,729,0,729
1123,2011,729,0,729
1123,2012,729,0,729
1123,2013,729,0,729
1123,2014,729,0,729
1123,2015,729,0,729
1123,2016,729,0,729
1123,2017,729,0,729
1123,2018,729,0,729
1123,2019,729,0,729
1124,2006,575,0,575
1124,2007,575,0,575
1124,2008,575,0,575
1124,2009,575,0,575
1124,2010,575,0,575
1124,2011,575,0,575
1124,2012,575,0,575
1124,2013,727,0,727
1124,2014,727,0,727
1124,2015,727,0,727
1124,2016,727,0,727
1124,2017,727,0,727
1124,2018,727,0,727
1124,2019,727,0,727
1125,1998,0,725,725
1125,1999,0,725,725
1125,2000,0,725,725
1125,2001,0,725,725
1125,2002,0,725,725
1126,1998,724,0,724
1126,1999,724,0,724
1126,2000,724,0,724
1126,2001,724,0,724
1126,2002,717,0,717
1126,2003,717,0,717
1126,2004,717,0,717
1126,2005,485,0,485
1126,2006,485,0,485
1127,1998,0,722,722
1127,1999,0,722,722
1127,2000,0,722,722
1127,2001,0,722,722
1127,2002,0,722,722
1127,2003,0,722,722
1127,2004,0,722,722
1127,2005,0,722,722
1128,1998,0,721,721
1128,1999,0,721,721
1128,2000,0,721,721
1129,1998,720,0,720
1129,1999,720,0,720
1130,1998,713,0,713
1131,2011,0,711,711
1131,2012,0,703,703
1131,2013,0,703,703
1131,2014,0,703,703
1132,2006,0,679,679
1132,2007,0,711,711
1132,2008,0,711,711
1132,2009,0,711,711
1133,1998,0,710,710
1133,1999,0,710,710
1133,2000,0,710,710
1133,2001,0,710,710
1133,2002,0,710,710
1133,2003,0,710,710
1133,2004,0,710,710
1133,2005,0,710,710
1133,2006,0,710,710
1133,2007,0,710,710
1133,2008,0,710,710
1133,2009,0,710,710
1133,2010,0,710,710
1133,2011,0,710,710
1133,2012,0,710,710
1133,2013,0,710,710
1133,2014,0,710,710
1133,2015,0,710,710
1133,2016,0,710,710
1133,2017,0,710,710
1133,2018,0,710,710
1133,2019,0,710,710
1134,1998,389,295,684
1134,1999,389,295,684
1134,2000,389,295,684
1134,2001,389,295,684
1134,2002,389,295,684
1134,2003,389,295,684
1134,2004,389,295,684
1134,2005,389,295,684
1134,2006,389,295,684
1134,2007,411,295,706
1134,2008,411,295,706
1134,2009,411,295,706
1135,1998,0,705,705
1135,1999,0,705,705
1135,2000,0,705,705
1136,2008,0,704,704
1137,2002,0,704,704
1137,2003,0,704,704
1137,2004,0,704,704
1137,2005,0,704,704
1138,1998,0,701,701
1139,2005,0,699,699
1139,2006,0,699,699
1140,1998,0,697,697
1140,1999,0,697,697
1140,2000,0,697,697
1140,2001,0,697,697
1140,2002,0,697,697
1140,2003,0,697,697
1140,2004,0,697,697
1141,1998,695,0,695
1142,2010,694,0,694
1142,2011,694,0,694
1142,2012,694,0,694
1142,2013,694,0,694
1142,2014,694,0,694
1142,2015,694,0,694
1142,2016,694,0,694
1142,2017,694,0,694
1142,2018,694,0,694
1142,2019,694,0,694
1143,2015,693,0,693
1143,2016,693,0,693
1144,1999,185,0,185
1144,2000,185,0,185
1144,2001,185,0,185
1144,2002,185,0,185
1144,2003,185,0,185
1144,2004,691,0,691
1144,2005,691,0,691
1144,2006,691,0,691
1144,2007,691,0,691
1144,2008,691,0,691
1144,2009,691,0,691
1144,2010,691,0,691
1144,2011,185,0,185
1144,2012,185,0,185
1144,2013,185,0,185
1144,2014,185,0,185
1144,2015,185,0,185
1144,2016,185,0,185
1144,2017,185,0,185
1144,2018,185,0,185
1144,2019,185,0,185
1145,2008,112,579,691
1145,2009,112,579,691
1145,2010,112,579,691
1145,2011,112,579,691
1146,1998,0,689,689
1146,1999,0,689,689
1146,2000,0,689,689
1146,2001,0,689,689
1146,2002,0,689,689
1146,2003,0,689,689
1147,1998,687,0,687
1147,1999,687,0,687
1147,2000,687,0,687
1147,2001,687,0,687
1147,2002,687,0,687
1147,2003,687,0,687
1147,2004,687,0,687
1147,2005,687,0,687
1147,2006,687,0,687
1147,2007,687,0,687
1147,2008,687,0,687
1147,2009,687,0,687
1147,2010,687,0,687
1147,2011,687,0,687
1147,2012,687,0,687
1147,2013,687,0,687
1147,2014,687,0,687
1147,2015,687,0,687
1147,2016,687,0,687
1147,2017,687,0,687
1147,2018,687,0,687
1147,2019,687,0,687
1148,2005,388,275,663
1148,2006,388,275,663
1148,2007,388,275,663
1148,2008,388,275,663
1148,2009,388,275,663
1148,2010,388,275,663
1148,2011,410,275,685
1148,2012,410,275,685
1148,2013,410,275,685
1148,2014,410,275,685
1148,2015,410,275,685
1148,2016,410,275,685
1148,2017,410,275,685
1149,1998,0,684,684
1149,1999,0,684,684
1149,2000,0,684,684
1149,2001,0,684,684
1149,2002,0,684,684
1149,2003,0,684,684
1149,2004,0,684,684
1149,2005,0,684,684
1150,2013,660,0,660
1150,2014,660,0,660
1150,2015,683,0,683
1150,2016,644,0,644
1150,2017,644,0,644
1150,2018,644,0,644
1150,2019,654,0,654
1151,2007,682,0,682
1151,2008,682,0,682
1151,2009,682,0,682
1151,2010,682,0,682
1151,2011,682,0,682
1151,2012,682,0,682
1151,2013,682,0,682
1151,2014,682,0,682
1151,2015,679,0,679
1151,2016,679,0,679
1151,2017,679,0,679
1151,2018,679,0,679
1151,2019,679,0,679
1152,1998,681,0,681
1152,1999,681,0,681
1152,2000,681,0,681
1152,2001,681,0,681
1152,2002,681,0,681
1152,2003,681,0,681
1152,2004,681,0,681
1152,2005,675,0,675
1152,2006,675,0,675
1152,2007,675,0,675
1152,2008,675,0,675
1152,2009,675,0,675
1152,2010,675,0,675
1152,2011,675,0,675
1152,2012,675,0,675
1152,2013,675,0,675
1152,2014,675,0,675
1152,2015,675,0,675
1152,2016,675,0,675
1152,2017,675,0,675
1152,2018,675,0,675
1152,2019,675,0,675
1153,2006,0,680,680
1153,2007,0,680,680
1153,2008,0,680,680
1154,1998,0,679,679
1154,1999,0,679,679
1154,2000,0,679,679
1154,2001,0,679,679
1154,2002,0,679,679
1154,2003,0,679,679
1154,2004,0,679,679
1154,2005,0,679,679
1154,2006,0,679,679
1154,2007,0,679,679
1154,2008,0,679,679
1154,2009,0,679,679
1154,2010,0,679,679
1154,2011,0,679,679
1154,2012,0,679,679
1154,2013,0,679,679
1154,2014,0,679,679
1154,2015,0,679,679
1154,2016,0,679,679
1154,2017,0,679,679
1154,2018,0,679,679
1154,2019,0,679,679
1155,1998,0,677,677
1155,1999,0,677,677
1155,2000,0,677,677
1155,2001,0,677,677
1155,2002,0,677,677
1155,2003,0,677,677
1155,2004,0,677,677
1155,2005,0,677,677
1155,2006,0,677,677
1155,2007,0,677,677
1156,2010,0,674,674
1156,2011,0,674,674
1156,2012,0,674,674
1156,2013,0,674,674
1156,2014,0,674,674
1156,2015,0,674,674
1156,2016,0,674,674
1156,2017,0,674,674
1156,2018,0,674,674
1156,2019,0,674,674
1157,2000,673,0,673
1157,2001,673,0,673
1157,2002,673,0,673
1157,2003,673,0,673
1157,2004,673,0,673
1157,2005,673,0,673
1157,2006,673,0,673
1157,2007,673,0,673
1157,2008,673,0,673
1157,2009,673,0,673
1157,2010,673,0,673
1157,2011,673,0,673
1157,2012,673,0,673
1157,2013,673,0,673
1157,2014,673,0,673
1157,2015,673,0,673
1157,2016,673,0,673
1157,2017,673,0,673
1157,2018,673,0,673
1157,2019,673,0,673
1158,1998,666,0,666
1158,1999,666,0,666
1158,2000,666,0,666
1158,2001,576,0,576
1158,2002,576,0,576
1158,2003,576,0,576
1158,2004,576,0,576
1158,2005,576,0,576
1158,2006,576,0,576
1158,2007,576,0,576
1158,2008,576,0,576
1158,2009,576,0,576
1158,2010,576,0,576
1158,2011,576,0,576
1158,2012,576,0,576
1158,2013,576,0,576
1158,2014,576,0,576
1158,2015,576,0,576
1158,2016,576,0,576
1158,2017,576,0,576
1158,2018,576,0,576
1158,2019,576,0,576
1159,1998,665,0,665
1159,1999,665,0,665
1159,2000,665,0,665
1159,2001,665,0,665
1159,2002,665,0,665
1159,2003,665,0,665
1159,2004,665,0,665
1159,2005,665,0,665
1160,2008,0,663,663
1160,2009,0,663,663
1160,2010,0,663,663
1160,2011,0,663,663
1160,2012,0,663,663
1160,2013,0,663,663
1160,2014,0,663,663
1160,2015,0,663,663
1160,2016,0,663,663
1160,2017,0,663,663
1160,2018,0,663,663
1160,2019,0,663,663
1161,2001,0,662,662
1161,2002,0,662,662
1161,2003,0,662,662
1161,2004,0,662,662
1161,2005,0,662,662
1161,2006,0,662,662
1161,2007,0,662,662
1161,2008,0,662,662
1161,2009,0,662,662
1161,2010,0,662,662
1162,1998,0,419,419
1162,1999,0,419,419
1162,2000,0,419,419
1162,2001,0,419,419
1162,2002,0,662,662
1163,2015,661,0,661
1163,2016,661,0,661
1163,2017,661,0,661
1163,2018,661,0,661
1164,1998,613,0,613
1164,1999,613,0,613
1164,2000,613,0,613
1164,2001,648,0,648
1164,2002,648,0,648
1164,2003,648,0,648
1164,2004,648,0,648
1164,2005,648,0,648
1164,2006,648,0,648
1164,2007,648,0,648
1164,2008,648,0,648
1164,2009,648,0,648
1164,2010,648,0,648
1164,2011,648,0,648
1164,2012,648,0,648
1164,2013,648,0,648
1164,2014,648,0,648
1164,2015,648,0,648
1164,2016,658,0,658
1164,2017,658,0,658
1164,2018,658,0,658
1164,2019,658,0,658
1165,1998,651,0,651
1165,1999,651,0,651
1165,2000,651,0,651
1165,2001,651,0,651
1165,2002,651,0,651
1165,2003,651,0,651
1165,2004,644,0,644
1165,2005,656,0,656
1165,2006,656,0,656
1165,2007,656,0,656
1165,2008,656,0,656
1165,2009,656,0,656
1165,2010,656,0,656
1165,2011,656,0,656
1165,2012,656,0,656
1165,2013,656,0,656
1165,2014,656,0,656
1165,2015,656,0,656
1165,2016,656,0,656
1165,2017,656,0,656
1165,2018,656,0,656
1165,2019,656,0,656
1166,1998,0,654,654
1166,1999,0,654,654
1166,2000,0,654,654
1166,2001,0,654,654
1166,2002,0,654,654
1166,2003,0,654,654
1166,2004,0,654,654
1166,2005,0,654,654
1167,1998,509,0,509
1167,1999,509,0,509
1167,2000,509,0,509
1167,2001,509,0,509
1167,2002,509,0,509
1167,2003,509,0,509
1167,2004,509,0,509
1167,2005,509,0,509
1167,2006,509,0,509
1167,2007,509,0,509
1167,2008,509,0,509
1167,2009,509,0,509
1167,2010,509,0,509
1167,2011,509,0,509
1167,2012,509,0,509
1167,2013,509,0,509
1167,2014,509,0,509
1167,2015,509,0,509
1167,2016,509,0,509
1167,2017,509,0,509
1167,2018,651,0,651
1167,2019,651,0,651
1168,2004,633,0,633
1168,2005,650,0,650
1169,2007,0,648,648
1169,2008,0,648,648
1169,2009,0,648,648
1170,1998,648,0,648
1170,1999,648,0,648
1170,2000,648,0,648
1170,2001,648,0,648
1170,2002,648,0,648
1170,2003,648,0,648
1170,2004,648,0,648
1170,2005,648,0,648
1171,2019,0,647,647
1172,2013,0,647,647
1172,2014,0,647,647
1172,2015,0,647,647
1172,2016,0,647,647
1172,2017,0,647,647
1173,2007,644,0,644
1173,2008,644,0,644
1173,2009,644,0,644
1173,2010,644,0,644
1173,2011,644,0,644
1173,2012,644,0,644
1173,2013,644,0,644
1173,2014,644,0,644
1173,2015,644,0,644
1173,2016,644,0,644
1173,2017,644,0,644
1173,2018,644,0,644
1173,2019,644,0,644
1174,2002,0,644,644
1174,2003,0,644,644
1174,2004,0,644,644
1175,2014,0,643,643
1175,2015,0,643,643
1176,2008,638,0,638
1176,2009,638,0,638
1176,2010,638,0,638
1176,2011,638,0,638
1176,2012,638,0,638
1176,2013,638,0,638
1176,2014,638,0,638
1176,2015,638,0,638
1176,2016,638,0,638
1176,2017,638,0,638
1176,2018,638,0,638
1176,2019,638,0,638
1177,2017,0,638,638
1177,2018,0,638,638
1177,2019,0,638,638
1178,2003,637,0,637
1179,2000,637,0,637
1179,2001,637,0,637
1180,1998,0,636,636
1180,1999,0,636,636
1180,2000,0,636,636
1180,2001,0,636,636
1180,2002,0,636,636
1180,2003,0,636,636
1180,2004,0,636,636
1180,2005,0,636,636
1180,2006,0,636,636
1180,2007,0,636,636
1180,2008,0,636,636
1180,2009,0,636,636
1180,2010,0,636,636
1180,2011,0,636,636
1180,2012,0,636,636
1180,2013,0,636,636
1180,2014,0,636,636
1180,2015,0,636,636
1181,2016,634,0,634
1181,2017,634,0,634
1181,2018,634,0,634
1181,2019,634,0,634
1182,1998,0,634,634
1182,1999,0,634,634
1182,2000,0,634,634
1182,2001,0,634,634
1182,2002,0,634,634
1182,2003,0,634,634
1182,2004,0,634,634
1182,2005,0,634,634
1182,2006,0,634,634
1182,2007,0,634,634
1182,2008,0,634,634
1182,2009,0,634,634
1182,2010,0,634,634
1182,2011,0,634,634
1182,2012,0,634,634
1183,1998,0,634,634
1183,1999,0,634,634
1183,2000,0,634,634
1183,2001,0,634,634
1183,2002,0,634,634
1183,2003,0,634,634
1183,2004,0,634,634
1183,2005,0,634,634
1184,1998,633,0,633
1184,1999,633,0,633
1184,2000,633,0,633
1184,2001,633,0,633
1184,2002,633,0,633
1184,2003,633,0,633
1184,2004,633,0,633
1184,2005,633,0,633
1184,2006,633,0,633
1184,2007,633,0,633
1184,2008,633,0,633
1184,2009,633,0,633
1184,2010,633,0,633
1184,2011,633,0,633
1184,2012,633,0,633
1184,2013,633,0,633
1184,2014,633,0,633
1184,2015,633,0,633
1184,2016,633,0,633
1184,2017,633,0,633
1184,2018,633,0,633
1184,2019,633,0,633
1185,2015,0,632,632
1185,2016,0,632,632
1185,2017,0,632,632
1185,2018,0,632,632
1185,2019,0,632,632
1186,1998,0,630,630
1187,1998,0,626,626
1187,1999,0,626,626
1187,2000,0,626,626
1187,2001,0,626,626
1187,2002,0,626,626
1187,2003,0,626,626
1187,2004,0,626,626
1187,2005,0,626,626
1187,2006,0,626,626
1187,2007,0,626,626
1187,2008,0,626,626
1187,2009,0,626,626
1187,2010,0,626,626
1187,2011,0,626,626
1187,2012,0,626,626
1187,2013,0,626,626
1187,2014,0,626,626
1187,2015,0,626,626
1187,2016,0,626,626
1187,2017,0,626,626
1187,2018,0,626,626
1187,2019,0,626,626
1188,1998,0,626,626
1188,1999,0,626,626
1188,2000,0,626,626
1188,2001,0,626,626
1188,2002,0,626,626
1188,2003,0,626,626
1188,2004,0,626,626
1189,1998,625,0,625
1189,1999,625,0,625
1189,2000,625,0,625
1189,2001,625,0,625
1189,2002,625,0,625
1189,2003,625,0,625
1189,2004,625,0,625
1189,2005,625,0,625
1189,2006,625,0,625
1189,2007,625,0,625
1189,2008,625,0,625
1189,2009,625,0,625
1190,1998,589,0,589
1190,1999,589,0,589
1190,2000,589,0,589
1190,2001,624,0,624
1190,2002,624,0,624
1190,2003,624,0,624
1190,2004,624,0,624
1190,2005,624,0,624
1190,2006,624,0,624
1190,2007,624,0,624
1190,2008,624,0,624
1190,2009,624,0,624
1190,2010,624,0,624
1190,2011,624,0,624
1190,2012,624,0,624
1190,2013,624,0,624
1190,2014,624,0,624
1190,2015,624,0,624
1190,2016,624,0,624
1190,2017,624,0,624
1190,2018,624,0,624
1190,2019,624,0,624
1191,2006,623,0,623
1191,2007,623,0,623
1191,2008,623,0,623
1191,2009,623,0,623
1191,2010,623,0,623
1191,2011,623,0,623
1191,2012,623,0,623
1191,2013,623,0,623
1191,2014,623,0,623
1191,2015,623,0,623
1191,2016,623,0,623
1191,2017,623,0,623
1191,2018,623,0,623
1191,2019,623,0,623
1192,2006,0,623,623
1192,2007,0,623,623
1192,2008,0,623,623
1192,2009,0,623,623
1193,2000,623,0,623
1193,2001,623,0,623
1193,2002,623,0,623
1193,2003,623,0,623
1193,2004,623,0,623
1193,2005,623,0,623
1193,2006,623,0,623
1193,2007,623,0,623
1193,2008,623,0,623
1193,2009,623,0,623
1194,2009,0,622,622
1194,2010,0,622,622
1195,2005,0,621,621
1195,2006,0,621,621
1195,2007,0,621,621
1195,2008,0,621,621
1195,2009,0,621,621
1195,2010,0,621,621
1195,2011,0,621,621
1195,2012,0,621,621
1196,2003,617,0,617
1196,2004,617,0,617
1196,2005,617,0,617
1196,2006,619,0,619
1196,2007,619,0,619
1196,2008,619,0,619
1197,1998,0,617,617
1197,1999,0,617,617
1197,2000,0,617,617
1197,2001,0,617,617
1197,2002,0,617,617
1197,2003,0,617,617
1197,2004,0,617,617
1197,2005,0,617,617
1197,2006,0,617,617
1197,2007,0,617,617
1197,2008,0,617,617
1197,2009,0,617,617
1197,2010,0,617,617
1197,2011,0,617,617
1197,2012,0,617,617
1197,2013,0,617,617
1197,2014,0,617,617
1197,2015,0,617,617
1197,2016,0,617,617
1198,1998,0,616,616
1198,1999,0,616,616
1198,2000,0,616,616
1198,2001,0,616,616
1198,2002,0,616,616
1198,2003,0,616,616
1198,2004,0,616,616
1198,2005,0,616,616
1198,2006,0,616,616
1198,2007,0,616,616
1198,2008,0,616,616
1198,2009,0,555,555
1198,2010,0,555,555
1198,2011,0,554,554
1198,2012,0,554,554
1198,2013,0,554,554
1198,2014,0,554,554
1198,2015,0,554,554
1198,2016,0,554,554
1198,2017,0,554,554
1198,2018,0,554,554
1198,2019,0,554,554
1199,2011,0,616,616
1199,2012,0,616,616
1200,2019,0,613,613
1201,1998,260,0,260
1201,1999,260,0,260
1201,2000,458,0,458
1201,2001,613,0,613
1201,2002,613,0,613
1201,2003,613,0,613
1201,2004,613,0,613
1201,2005,613,0,613
1201,2006,613,0,613
1201,2007,613,0,613
1201,2008,613,0,613
1201,2009,613,0,613
1201,2010,613,0,613
1201,2011,613,0,613
1201,2012,613,0,613
1201,2013,613,0,613
1201,2014,613,0,613
1201,2015,613,0,613
1201,2016,613,0,613
1201,2017,613,0,613
1201,2018,613,0,613
1201,2019,613,0,613
1202,2008,0,613,613
1203,1998,613,0,613
1203,1999,613,0,613
1203,2000,613,0,613
1203,2001,613,0,613
1203,2002,613,0,613
1203,2003,613,0,613
1203,2004,613,0,613
1203,2005,613,0,613
1203,2006,613,0,613
1203,2007,613,0,613
1204,1998,0,611,611
1204,1999,0,611,611
1204,2000,0,611,611
1204,2001,0,611,611
1205,2005,610,0,610
1205,2006,610,0,610
1205,2007,610,0,610
1205,2008,610,0,610
1205,2009,610,0,610
1205,2010,610,0,610
1205,2011,610,0,610
1205,2012,601,0,601
1205,2013,601,0,601
1206,2013,0,607,607
1206,2014,0,607,607
1206,2015,0,607,607
1207,2001,0,606,606
1207,2002,0,605,605
1207,2003,0,605,605
1207,2004,0,439,439
1207,2005,0,446,446
1207,2006,0,446,446
1208,1998,605,0,605
1208,1999,605,0,605
1208,2000,605,0,605
1208,2001,605,0,605
1208,2002,603,0,603
1208,2003,603,0,603
1208,2004,603,0,603
1208,2005,603,0,603
1208,2006,603,0,603
1208,2007,603,0,603
1208,2008,603,0,603
1208,2009,603,0,603
1208,2010,603,0,603
1208,2011,603,0,603
1208,2012,603,0,603
1208,2013,603,0,603
1208,2014,603,0,603
1208,2015,603,0,603
1208,2016,603,0,603
1208,2017,603,0,603
1208,2018,603,0,603
1208,2019,603,0,603
1209,2003,604,0,604
1210,1998,603,0,603
1210,1999,603,0,603
1210,2000,603,0,603
1210,2001,603,0,603
1210,2002,603,0,603
1210,2003,603,0,603
1210,2004,603,0,603
1210,2005,603,0,603
1210,2006,603,0,603
1210,2007,603,0,603
1211,1998,0,600,600
1211,1999,0,600,600
1211,2000,0,600,600
1211,2001,0,603,603
1211,2002,0,603,603
1211,2003,0,603,603
1211,2004,0,603,603
1212,2013,0,602,602
1212,2014,0,593,593
1212,2015,0,593,593
1212,2016,0,593,593
1213,2010,0,602,602
1214,1998,0,597,597
1214,1999,0,597,597
1214,2000,0,597,597
1214,2001,0,597,597
1214,2002,0,597,597
1214,2003,0,597,597
1214,2004,0,597,597
1214,2005,0,597,597
1214,2006,0,597,597
1214,2007,0,597,597
1214,2008,0,597,597
1214,2009,0,597,597
1214,2010,0,597,597
1214,2011,0,597,597
1214,2012,0,597,597
1214,2013,0,597,597
1214,2014,0,597,597
1214,2015,0,597,597
1214,2016,0,597,597
1214,2017,0,597,597
1214,2018,0,597,597
1214,2019,0,597,597
1215,2014,597,0,597
1216,2011,0,596,596
1216,2012,0,596,596
1217,1998,594,0,594
1217,1999,594,0,594
1217,2000,594,0,594
1217,2001,594,0,594
1217,2002,594,0,594
1217,2003,594,0,594
1217,2004,594,0,594
1217,2005,594,0,594
1218,2004,594,0,594
1218,2005,594,0,594
1219,1998,591,0,591
1219,1999,591,0,591
1219,2000,591,0,591
1219,2001,594,0,594
1219,2002,594,0,594
1220,2018,0,593,593
1221,2019,591,0,591
1222,1998,590,0,590
